Date,Severity,Host,IP,Message,
 08:55:17,4,S5736-1-T07-AV_PBX-AS,172.20.135.13," 2026 08:55:17+08:00 S5736-1-T07-AV_PBX-AS L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID=1, MacAddress=001c-549c-087c, Original-Port=Eth-Trunk126, Flapping port=GE0/0/6. Please check the network accessed to flapping port.",
 08:55:17,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:55:14.375.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207206]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:54:55,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:54:54.895.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207205]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:54:44,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:54:43.975.2+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207204]:The user failed to request an IP address. (Client MAC Address=d2e2-719b-c727, VLAN=101, APId=169, APMAC=5cc0-a053-4d50, APName=AP5761-B1-B01大厅-CNR-WF, RadioId=1, SSID=WXYHLJ, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:54:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:54:41.266: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:54:43,5,ALTEON5208-4-ZCDC-NS-LB,10.112.8.56,  AlteonOS <ip>: default gateway 10.112.8.62 operational,
 08:54:40,2,SA-D1,10.79.79.3, 000543: *Apr 26 21:45:16.642: %C4K_SUPERVISOR-2-FPGASOFTERROR: Memory inconsistency detected,
 08:54:36,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:54:35.415.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207202]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:54:26,4,S5700-1-YE1-ES-WF,172.30.38.36," 2026 08:54:26+08:00 S5700-1-YE1-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 111, MacAddress = d237-1c42-b9b4, Original-Port = Eth-Trunk19, Flapping port = GE0/0/17 and GE0/0/12. Please check the network accessed to flapping port.",
 08:54:17,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:54:15.985.2+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207201]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:54:11,3,S5700-1-N06-YS-AS,172.20.200.6," 2026 08:54:11+08:00 S5700-1-N06-YS-AS SRM/3/SFP_EXCEPTION:OID 1.3.6.1.4.1.2011.5.25.129.2.1.9 Optical module exception, SFP is not certified. (EntityPhysicalIndex=67307214, BaseTrapSeverity=5, BaseTrapProbableCause=136192, BaseTrapEventType=9, EntPhysicalContainedIn=67108873, EntPhysicalName=GigabitEthernet0/0/27, RelativeResource=Interface GigabitEthernet0/0/27 optical module exception, ReasonDescription=It has been observed that a transceiver has been installed that is not certified by Huawei Ethernet Switch. Huawei cannot ensure that it is completely adaptive and will not cause any adverse effects. If it is continued to be used, Huawei is not obligated to provide support to remedy defects or faults arising out of or resulting from installing and using of the non-certified transceiver. )",
 08:54:01,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:53:55.35.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207199]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:53:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:53:41.265: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:53:35,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:53:35.575.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207198]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:53:21,5,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:53:21.805.2+08:00 AE9700-2-CNR-WLAN %%01DHCP/5/WAITOFFER_TIMEOUT(l)[1207197]:The DHCP server did not respond within the specified period. (Client InterfaceName=Vlanif1, Current state=Init, MAC address=9cb2-e8b5-a2a4, Expected address=0.0.0.0)",
 08:53:17,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:53:16.95.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207195]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:53:16,5,C3750X-2-T33A-NS-AS,172.20.7.67," Apr 27 2026 08:53:15.711: %DHCP_SNOOPING-5-DHCP_SNOOPING_UNTRUSTED_PORT: DHCP_SNOOPING drop message on untrusted port, message type: DHCPACK, MAC sa: d8bb.c12f.369f",
 08:53:01,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:52:56.605.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207194]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:52:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:52:41.265: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:52:41,5,ALTEON5208-1-ZCDC-NS-LB,10.112.8.49,  AlteonOS <ip>: default gateway 10.112.8.62 operational,
 08:52:40,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:52:37.134.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207193]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:52:21,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:52:17.664.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207192]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:52:15,4,S5700-YIWUSHI-ES-WF,172.30.38.76," 2026 08:52:15+08:00 S5700-yiwushi-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 105, MacAddress = 42a8-11fe-df0c, Original-Port = GE0/0/2, Flapping port = GE0/0/1 and GE0/0/24. Please check the network accessed to flapping port.",
 08:52:15,4,S5700-YIWUSHI-ES-WF,172.30.38.76," 2026 08:52:15+08:00 S5700-yiwushi-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 101, MacAddress = 4e7a-e020-b9ef, Original-Port = GE0/0/7, Flapping port = GE0/0/1 and GE0/0/5. Please check the network accessed to flapping port.",
 08:52:05,4,CE8861-2-ZCDC-NS-DS,172.20.16.41," 2026 08:52:04+08:00 CE8861-2-ZCDC-NS-DS %%01ARP/4/hwArpsGatewayConflict(t):CID=0x807703fe-OID=1.3.6.1.4.1.2011.5.25.165.2.2.2.1;Received an ARP packet with a duplicate IP address from the interface. (InterfaceName=Vlanif104, IpAddress=10.148.1.53, MacAddress=dc21-e2be-3728, PE-VLAN=104, CE-VLAN=0)",
 08:52:02,4,S5700-YIWUSHI-ES-WF,172.30.38.76," 2026 08:52:02+08:00 S5700-yiwushi-ES-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VlanId = 105, MacAddress = 42a8-11fe-df0c, Original-Port = GE0/0/2, Flapping port = GE0/0/1 and GE0/0/24. Please check the network accessed to flapping port.",
 08:51:59,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:51:58.184.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207190]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:51:49,2,C4500X-1-T07-AV-AS,172.20.32.17," Apr 27 2026 08:51:48.172: %SFF8472-5-THRESHOLD_VIOLATION: Te1/9: Rx power low alarm; Operating value: -16.6 dBm, Threshold value: -13.9 dBm.",
 08:51:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:51:38.704.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207189]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:51:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:51:41.264: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:51:41,2,C2960-1-YG302-ES-ZIKONG,172.20.133.72," Apr 27 2026 08:51:40.334: %SFF8472-5-THRESHOLD_VIOLATION: Gi0/52: Rx power low alarm; Operating value: -23.3 dBm, Threshold value: -23.0 dBm.",
 08:51:20,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:51:19.234.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207188]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:51:09,4,S5720-1-F11-AV-WF,172.30.26.11, 2026 08:51:09.8.3+08:00 S5720-1-F11-AV-WF %%01SECE/4/UCSUPPRESS(l)[90156]:MAC address flapping started on port. The rate of unknown unicast packets was limited to 50% of the port bandwidth.(Interface=GigabitEthernet0/0/4),
 08:51:09,4,S5720-1-F11-AV-WF,172.30.26.11, 2026 08:51:09.8.2+08:00 S5720-1-F11-AV-WF %%01SECE/4/UCSUPPRESS(l)[90155]:MAC address flapping started on port. The rate of unknown unicast packets was limited to 50% of the port bandwidth.(Interface=GigabitEthernet0/0/2),
 08:51:09,4,S5720-1-F11-AV-WF,172.30.26.11," 2026 08:51:09+08:00 S5720-1-F11-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 135, MacAddress = 7ab5-a83d-caff, Original-Port = GE0/0/2, Flapping port = Eth-Trunk11 and GE0/0/4. Please check the network accessed to flapping port.",
 08:51:08,4,S5720-1-F10-AV-WF,172.30.26.10, 2026 08:51:08.768.1+08:00 S5720-1-F10-AV-WF %%01SECE/4/UCSUPPRESS(l)[114383]:MAC address flapping started on port. The rate of unknown unicast packets was limited to 50% of the port bandwidth.(Interface=GigabitEthernet0/0/1),
 08:51:08,4,S5720-1-F10-AV-WF,172.30.26.10," 2026 08:51:08+08:00 S5720-1-F10-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 135, MacAddress = 7ab5-a83d-caff, Original-Port = Eth-Trunk10, Flapping port = GE0/0/1. Please check the network accessed to flapping port.",
 08:51:08,4,S5720EI-1-F7-AV-WF,172.30.26.126," 2026 08:51:08+08:00 S5720EI-1-F7-AV-WF L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID = 135, MacAddress = 7ab5-a83d-caff, Original-Port = Eth-Trunk11, Flapping port = Eth-Trunk10. Please check the network accessed to flapping port.",
 08:51:01,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:50:59.864.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207187]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:50:59,6,CE6857-56-ZCSC-NS-AS,172.20.0.196," 2026 08:50:58.970+08:00 CE6857-56-ZCSC-NS-AS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130454;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.32.255.9, SourceInterface=-, VpnInstance=_public_)",
 08:50:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:50:41.260: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:50:42,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:50:40.384.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207186]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:50:21,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:50:20.924.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207185]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:50:01,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:50:01.444.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207183]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:49:52,6,CE6857-1-ZSNC-NS-DS,172.20.9.253," 2026 08:49:52.460+08:00 CE6857-1-ZSNC-NS-DS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130455;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.31.90.2, SourceInterface=-, VpnInstance=OA-Client_Com)",
 08:49:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:49:45.4.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207182]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:49:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:49:41.259: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:49:27,6,CE6857-2-ZSNC-NS-DS,172.20.9.254," 2026 08:49:26.439+08:00 CE6857-2-ZSNC-NS-DS %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130453;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.32.96.122, SourceInterface=-, VpnInstance=WLAN-Server_Fou)",
 08:49:23,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:49:22.504.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207180]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:49:04,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:49:03.24.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207179]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:48:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:48:43.554.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207178]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:48:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:48:41.259: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:48:25,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:48:24.84.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207177]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:48:06,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:48:04.594.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207176]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:47:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:47:45.118.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207175]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:47:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:47:41.258: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:47:30,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:47:25.648.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207174]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:47:09,4,S5735-1-T06-AV_PBX-AS,172.20.135.16," 2026 08:47:08+08:00 S5735-1-T06-AV_PBX-AS %%01FEI/4/hwMflpVlanLoopPeriodicTrap(t):Service=fwmd0-OID=1.3.6.1.4.1.2011.5.25.160.3.20;MAC flapping detected, VlanId = 1, Original-Port = 10GE1/0/1, Flapping port 1 = 10GE1/0/2, port 2 = -. Check the network connected to the interface learning a flapping MAC address : 001c-549c-087c.",
 08:47:07,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:47:06.188.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207173]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:47:03,4,S5730-1-A218_C4-DMZ-CNR-AS,172.20.65.33," 2026 08:47:03+08:00 S5730-1-A218_C4-DMZ-CNR-AS L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID=1552, MacAddress=6c92-bfb8-cb9e, Original-Port=GE1/0/7, Flapping port=GE0/0/7. Please check the network accessed to flapping port.",
 08:47:00,4,C3850-1-ZCNC-XS,172.20.12.14, Apr 27 2026 08:46:59.310: %PLATFORM-4-ELEMENT_WARNING:Switch 1 R0/0: smand:  1/RP/0: Used Memory value 95% exceeds warning level 90%,
 08:46:52,6,CE6857-1-WAN-NS-AR,172.20.50.1," 2026 08:46:52.492+08:00 CE6857-1-WAN-NS-AR %%01BGP/6/PEER_STATE_CHG(l):CID=0x80130444;The state of the peer changed after receiving an event. (PrevState=ACTIVE, CurrState=CONNECT, InputEvent=CR_TIMER, Peer=10.31.198.30, SourceInterface=-, VpnInstance=Public_Cloud_AKAMAI)",
 08:46:47,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:46:46.718.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207172]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:46:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:46:41.258: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:46:31,5,C4900M-54-ZCSC-NS-AS,172.20.0.127," Apr 27 08:46:30.591: %SFF8472-5-THRESHOLD_VIOLATION: Te1/2: Rx power low warning; Operating value:  -9.9 dBm, Threshold value:  -9.9 dBm.",
 08:46:30,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:46:27.238.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207171]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:46:17,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:46:07.788.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207170]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:46:12,5,AE9700-1-CNR-WLAN,172.20.246.13," 2026 08:46:12.188.2+08:00 AE9700-1-CNR-WLAN %%01DHCP/5/WAITOFFER_TIMEOUT(l)[909766]:The DHCP server did not respond within the specified period. (Client InterfaceName=Vlanif1, Current state=Init, MAC address=dcef-8032-6efd, Expected address=0.0.0.0)",
 08:45:58,4,S5730-1-A218_C6-CNR-AS,172.20.64.14," 2026 08:45:58+08:00 S5730-1-A218_C6-CNR-AS L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID=1552, MacAddress=6c92-bfb8-d1be, Original-Port=GE0/0/9, Flapping port=GE1/0/9. Please check the network accessed to flapping port.",
 08:45:52,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:45:48.358.2+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207168]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:45:43,2,C7606-2-WAN-NS-AR,172.22.20.1, Apr 27 2026 08:45:41.254: %EARL_L3_ASIC-DFC3-3-INTR_WARN: EARL L3 ASIC: Non-fatal interrupt Decision Engine block interrupt,
 08:45:30,4,AE9700-2-CNR-WLAN,172.20.246.14," 2026 08:45:28.818.1+08:00 AE9700-2-CNR-WLAN %%01DHCP/4/DHCPSNP_ONLINE_FAIL(l)[1207166]:The user failed to request an IP address. (Client MAC Address=ccda-2052-ddce, VLAN=105, APId=129, APMAC=5cc0-a053-2eb0, APName=AP5761-B4-B407-CNR-WF, RadioId=0, SSID=CMG-Meeting, Failure Reason=No DHCP offer was received from the DHCP server)",
 08:45:17,4,S5736-1-T07-AV_PBX-AS,172.20.135.13," 2026 08:45:17+08:00 S5736-1-T07-AV_PBX-AS L2IFPPI/4/MFLPVLANALARM:OID 1.3.6.1.4.1.2011.5.25.160.3.7 MAC move detected, VLANID=1, MacAddress=001c-549c-087c, Original-Port=Eth-Trunk126, Flapping port=GE0/0/6. Please check the network accessed to flapping port.",
